1,19,Midtown,"(40.76746151,-73.99083044)",Garment District,"(40.7511477,-73.98944767)",12633
1,19,Upper West Side,"(40.78433058,-73.98117689)",Midtown,"(40.76746151,-73.99083044)",12352
1,19,Gramercy,"(40.73579403,-73.97553508)",Midtown,"(40.76746151,-73.99083044)",11523
1,2,East Village,"(40.72586403,-73.98164047)",Gramercy,"(40.73579403,-73.97553508)",15772
1,2,East Village,"(40.72586403,-73.98164047)",Upper East Side,"(40.77295092,-73.95146115)",11939
1,2,Lower East Side,"(40.71333799,-73.98988777)",Gramercy,"(40.73579403,-73.97553508)",11193
1,2,Chelsea,"(40.75036504,-74.00816093)",Midtown,"(40.76746151,-73.99083044)",10831
1,2,Midtown,"(40.76746151,-73.99083044)",Upper East Side,"(40.77295092,-73.95146115)",10796
1,2,Gramercy,"(40.73579403,-73.97553508)",Upper East Side,"(40.77295092,-73.95146115)",9671
1,2,Chelsea,"(40.75036504,-74.00816093)",Gramercy,"(40.73579403,-73.97553508)",9457
1,2,Greenwich Village,"(40.73177447,-73.99867813)",Gramercy,"(40.73579403,-73.97553508)",9443
1,2,East Village,"(40.72586403,-73.98164047)",Midtown,"(40.76746151,-73.99083044)",9042
1,2,Gramercy,"(40.73579403,-73.97553508)",Midtown,"(40.76746151,-73.99083044)",8916
1,20,Midtown,"(40.76746151,-73.99083044)",Upper East Side,"(40.77295092,-73.95146115)",20422
1,20,Midtown,"(40.76746151,-73.99083044)",Gramercy,"(40.73579403,-73.97553508)",15065
1,20,Garment District,"(40.7511477,-73.98944767)",Midtown,"(40.76746151,-73.99083044)",14609
1,20,Midtown,"(40.76746151,-73.99083044)",Upper West Side,"(40.78433058,-73.98117689)",13815
1,20,Upper East Side,"(40.77295092,-73.95146115)",Midtown,"(40.76746151,-73.99083044)",13540
1,20,Upper West Side,"(40.78433058,-73.98117689)",Upper East Side,"(40.77295092,-73.95146115)",12405
1,20,Upper East Side,"(40.77295092,-73.95146115)",Upper West Side,"(40.78433058,-73.98117689)",11953
1,20,Gramercy,"(40.73579403,-73.97553508)",Midtown,"(40.76746151,-73.99083044)",11433
1,20,Garment District,"(40.7511477,-73.98944767)",Upper East Side,"(40.77295092,-73.95146115)",11199
1,21,Midtown,"(40.76746151,-73.99083044)",Upper East Side,"(40.77295092,-73.95146115)",19149
1,21,Midtown,"(40.76746151,-73.99083044)",Gramercy,"(40.73579403,-73.97553508)",13882
1,21,Midtown,"(40.76746151,-73.99083044)",Upper West Side,"(40.78433058,-73.98117689)",13717
1,21,Garment District,"(40.7511477,-73.98944767)",Midtown,"(40.76746151,-73.99083044)",12939
1,21,Upper East Side,"(40.77295092,-73.95146115)",Midtown,"(40.76746151,-73.99083044)",12278
1,21,Garment District,"(40.7511477,-73.98944767)",Upper East Side,"(40.77295092,-73.95146115)",11497
1,21,Upper West Side,"(40.78433058,-73.98117689)",Upper East Side,"(40.77295092,-73.95146115)",11256
1,21,Gramercy,"(40.73579403,-73.97553508)",Midtown,"(40.76746151,-73.99083044)",11187
1,21,Upper East Side,"(40.77295092,-73.95146115)",Upper West Side,"(40.78433058,-73.98117689)",10387
1,22,Midtown,"(40.76746151,-73.99083044)",Upper East Side,"(40.77295092,-73.95146115)",15402
1,22,Garment District,"(40.7511477,-73.98944767)",Midtown,"(40.76746151,-73.99083044)",11851
1,22,Midtown,"(40.76746151,-73.99083044)",Upper West Side,"(40.78433058,-73.98117689)",11395
1,22,Midtown,"(40.76746151,-73.99083044)",Gramercy,"(40.73579403,-73.97553508)",10876
1,22,Gramercy,"(40.73579403,-73.97553508)",Midtown,"(40.76746151,-73.99083044)",10737
1,22,Garment District,"(40.7511477,-73.98944767)",Upper East Side,"(40.77295092,-73.95146115)",9899
1,22,Upper East Side,"(40.77295092,-73.95146115)",Midtown,"(40.76746151,-73.99083044)",9571
1,22,Chelsea,"(40.75036504,-74.00816093)",Midtown,"(40.76746151,-73.99083044)",9555
1,22,Upper West Side,"(40.78433058,-73.98117689)",Upper East Side,"(40.77295092,-73.95146115)",9020
1,23,Midtown,"(40.76746151,-73.99083044)",Upper East Side,"(40.77295092,-73.95146115)",11079
1,23,Midtown,"(40.76746151,-73.99083044)",Upper West Side,"(40.78433058,-73.98117689)",8663
1,23,Garment District,"(40.7511477,-73.98944767)",Midtown,"(40.76746151,-73.99083044)",7911
1,23,Midtown,"(40.76746151,-73.99083044)",Gramercy,"(40.73579403,-73.97553508)",7902
1,23,Gramercy,"(40.73579403,-73.97553508)",Midtown,"(40.76746151,-73.99083044)",7505
1,23,Chelsea,"(40.75036504,-74.00816093)",Midtown,"(40.76746151,-73.99083044)",7085
1,23,Upper East Side,"(40.77295092,-73.95146115)",Midtown,"(40.76746151,-73.99083044)",6370
1,23,Upper West Side,"(40.78433058,-73.98117689)",Upper East Side,"(40.77295092,-73.95146115)",5744
1,3,East Village,"(40.72586403,-73.98164047)",Gramercy,"(40.73579403,-73.97553508)",12406
1,3,Lower East Side,"(40.71333799,-73.98988777)",Gramercy,"(40.73579403,-73.97553508)",9885
1,3,East Village,"(40.72586403,-73.98164047)",Upper East Side,"(40.77295092,-73.95146115)",9311
1,3,Chelsea,"(40.75036504,-74.00816093)",Midtown,"(40.76746151,-73.99083044)",8602
1,3,Midtown,"(40.76746151,-73.99083044)",Upper East Side,"(40.77295092,-73.95146115)",7809
1,3,East Village,"(40.72586403,-73.98164047)",Midtown,"(40.76746151,-73.99083044)",7712
1,3,Chelsea,"(40.75036504,-74.00816093)",Gramercy,"(40.73579403,-73.97553508)",7600
1,3,Lower East Side,"(40.71333799,-73.98988777)",Upper East Side,"(40.77295092,-73.95146115)",7206
1,3,Lower East Side,"(40.71333799,-73.98988777)",East Village,"(40.72586403,-73.98164047)",7128
1,3,Gramercy,"(40.73579403,-73.97553508)",Upper East Side,"(40.77295092,-73.95146115)",6901
1,4,East Village,"(40.72586403,-73.98164047)",Gramercy,"(40.73579403,-73.97553508)",5373
1,4,Midtown,"(40.76746151,-73.99083044)",Upper East Side,"(40.77295092,-73.95146115)",5118
1,4,Chelsea,"(40.75036504,-74.00816093)",Midtown,"(40.76746151,-73.99083044)",5061
1,4,Midtown,"(40.76746151,-73.99083044)",Upper West Side,"(40.78433058,-73.98117689)",4175
1,4,East Village,"(40.72586403,-73.98164047)",Upper East Side,"(40.77295092,-73.95146115)",4161
1,4,Chelsea,"(40.75036504,-74.00816093)",Gramercy,"(40.73579403,-73.97553508)",4129
1,4,Lower East Side,"(40.71333799,-73.98988777)",Gramercy,"(40.73579403,-73.97553508)",3993
1,4,Gramercy,"(40.73579403,-73.97553508)",Upper East Side,"(40.77295092,-73.95146115)",3807
1,4,Midtown,"(40.76746151,-73.99083044)",Garment District,"(40.7511477,-73.98944767)",3634
1,4,Midtown,"(40.76746151,-73.99083044)",Gramercy,"(40.73579403,-73.97553508)",3612
1,5,Midtown,"(40.76746151,-73.99083044)",Garment District,"(40.7511477,-73.98944767)",2212
1,5,Midtown,"(40.76746151,-73.99083044)",Upper East Side,"(40.77295092,-73.95146115)",1961
1,5,Upper East Side,"(40.77295092,-73.95146115)",Midtown,"(40.76746151,-73.99083044)",1938
1,5,Clinton,"(40.76188604,-74.00230047)",Midtown,"(40.76746151,-73.99083044)",1885
1,5,Garment District,"(40.7511477,-73.98944767)",Midtown,"(40.76746151,-73.99083044)",1851
1,5,Clinton,"(40.76188604,-74.00230047)",Chelsea,"(40.75036504,-74.00816093)",1848
1,5,Chelsea,"(40.75036504,-74.00816093)",Midtown,"(40.76746151,-73.99083044)",1716
1,5,Gramercy,"(40.73579403,-73.97553508)",Midtown,"(40.76746151,-73.99083044)",1668
1,5,Gramercy,"(40.73579403,-73.97553508)",Upper East Side,"(40.77295092,-73.95146115)",1581
1,5,East Village,"(40.72586403,-73.98164047)",Gramercy,"(40.73579403,-73.97553508)",1492
1,6,Midtown,"(40.76746151,-73.99083044)",Garment District,"(40.7511477,-73.98944767)",3350
1,6,Upper East Side,"(40.77295092,-73.95146115)",Midtown,"(40.76746151,-73.99083044)",2697
1,6,Midtown,"(40.76746151,-73.99083044)",Upper East Side,"(40.77295092,-73.95146115)",2520
1,6,Garment District,"(40.7511477,-73.98944767)",Midtown,"(40.76746151,-73.99083044)",2398
1,6,Upper East Side,"(40.77295092,-73.95146115)",Garment District,"(40.7511477,-73.98944767)",2227
1,6,Upper West Side,"(40.78433058,-73.98117689)",Upper East Side,"(40.77295092,-73.95146115)",2067
