1,14,Garment District,"(40.7511477,-73.98944767)",Flushing,"(40.74896468,-73.82829549)",32
1,14,Gramercy,"(40.73579403,-73.97553508)",Flushing,"(40.74896468,-73.82829549)",25
1,14,Astoria-Long Island City,"(40.76550695,-73.92570641)",Flushing,"(40.74896468,-73.82829549)",16
1,14,Chelsea,"(40.75036504,-74.00816093)",Flushing,"(40.74896468,-73.82829549)",14
1,14,Upper West Side,"(40.78433058,-73.98117689)",Flushing,"(40.74896468,-73.82829549)",14
1,14,Clinton,"(40.76188604,-74.00230047)",Flushing,"(40.74896468,-73.82829549)",13
1,14,Soho,"(40.72641705,-74.0078944)",Flushing,"(40.74896468,-73.82829549)",13
1,15,Flushing,"(40.74896468,-73.82829549)",Midtown,"(40.76746151,-73.99083044)",24
1,15,Flushing,"(40.74896468,-73.82829549)",Jackson Heights,"(40.7584864,-73.87698447)",11
1,15,Flushing,"(40.74896468,-73.82829549)",Soho,"(40.72641705,-74.0078944)",5
1,15,Flushing,"(40.74896468,-73.82829549)",Gramercy,"(40.73579403,-73.97553508)",4
1,15,Flushing,"(40.74896468,-73.82829549)",Nkew Gardens,"(40.71663398,-73.82779688)",4
1,15,Flushing,"(40.74896468,-73.82829549)",Upper West Side,"(40.78433058,-73.98117689)",4
1,15,Flushing,"(40.74896468,-73.82829549)",Chelsea,"(40.75036504,-74.00816093)",3
1,15,Flushing,"(40.74896468,-73.82829549)",Garment District,"(40.7511477,-73.98944767)",3
1,15,Flushing,"(40.74896468,-73.82829549)",Murray Hill,"(40.74778835,-73.97559168)",3
1,15,Flushing,"(40.74896468,-73.82829549)",Upper East Side,"(40.77295092,-73.95146115)",3
1,15,Midtown,"(40.76746151,-73.99083044)",Flushing,"(40.74896468,-73.82829549)",45
1,15,Upper East Side,"(40.77295092,-73.95146115)",Flushing,"(40.74896468,-73.82829549)",41
1,15,Garment District,"(40.7511477,-73.98944767)",Flushing,"(40.74896468,-73.82829549)",24
1,15,Astoria-Long Island City,"(40.76550695,-73.92570641)",Flushing,"(40.74896468,-73.82829549)",17
1,15,Upper West Side,"(40.78433058,-73.98117689)",Flushing,"(40.74896468,-73.82829549)",16
1,15,Gramercy,"(40.73579403,-73.97553508)",Flushing,"(40.74896468,-73.82829549)",14
1,15,Forest Hills,"(40.72144008,-73.85225209)",Flushing,"(40.74896468,-73.82829549)",13
1,15,Jackson Heights,"(40.7584864,-73.87698447)",Flushing,"(40.74896468,-73.82829549)",11
1,15,Sunny Side,"(40.74206421,-73.93470863)",Flushing,"(40.74896468,-73.82829549)",10
1,16,Flushing,"(40.74896468,-73.82829549)",Midtown,"(40.76746151,-73.99083044)",22
1,16,Flushing,"(40.74896468,-73.82829549)",Jackson Heights,"(40.7584864,-73.87698447)",11
1,16,Flushing,"(40.74896468,-73.82829549)",Astoria-Long Island City,"(40.76550695,-73.92570641)",9
1,16,Flushing,"(40.74896468,-73.82829549)",Upper East Side,"(40.77295092,-73.95146115)",6
1,16,Flushing,"(40.74896468,-73.82829549)",Clinton,"(40.76188604,-74.00230047)",5
1,16,Flushing,"(40.74896468,-73.82829549)",East Village,"(40.72586403,-73.98164047)",4
1,16,Flushing,"(40.74896468,-73.82829549)",Gramercy,"(40.73579403,-73.97553508)",4
1,16,Flushing,"(40.74896468,-73.82829549)",Greenwich Village,"(40.73177447,-73.99867813)",4
1,16,Flushing,"(40.74896468,-73.82829549)",Utopia,"(40.72116663,-73.79592641)",4
1,16,Flushing,"(40.74896468,-73.82829549)",Woodside,"(40.75176373,-73.90184382)",4
1,16,Midtown,"(40.76746151,-73.99083044)",Flushing,"(40.74896468,-73.82829549)",68
1,16,Upper East Side,"(40.77295092,-73.95146115)",Flushing,"(40.74896468,-73.82829549)",34
1,16,Garment District,"(40.7511477,-73.98944767)",Flushing,"(40.74896468,-73.82829549)",32
1,16,Gramercy,"(40.73579403,-73.97553508)",Flushing,"(40.74896468,-73.82829549)",22
1,16,Astoria-Long Island City,"(40.76550695,-73.92570641)",Flushing,"(40.74896468,-73.82829549)",17
1,16,Upper West Side,"(40.78433058,-73.98117689)",Flushing,"(40.74896468,-73.82829549)",17
1,16,Clinton,"(40.76188604,-74.00230047)",Flushing,"(40.74896468,-73.82829549)",12
1,16,Chelsea,"(40.75036504,-74.00816093)",Flushing,"(40.74896468,-73.82829549)",10
1,16,Jackson Heights,"(40.7584864,-73.87698447)",Flushing,"(40.74896468,-73.82829549)",10
1,17,Flushing,"(40.74896468,-73.82829549)",Midtown,"(40.76746151,-73.99083044)",33
1,17,Flushing,"(40.74896468,-73.82829549)",Jackson Heights,"(40.7584864,-73.87698447)",14
1,17,Flushing,"(40.74896468,-73.82829549)",Upper East Side,"(40.77295092,-73.95146115)",12
1,17,Flushing,"(40.74896468,-73.82829549)",Gramercy,"(40.73579403,-73.97553508)",10
1,17,Flushing,"(40.74896468,-73.82829549)",Forest Hills,"(40.72144008,-73.85225209)",8
1,17,Flushing,"(40.74896468,-73.82829549)",Garment District,"(40.7511477,-73.98944767)",8
1,17,Flushing,"(40.74896468,-73.82829549)",Chelsea,"(40.75036504,-74.00816093)",7
1,17,Flushing,"(40.74896468,-73.82829549)",Murray Hill,"(40.74778835,-73.97559168)",6
1,17,Flushing,"(40.74896468,-73.82829549)",Queensboro Hill,"(40.76574174,-73.80967954)",6
1,17,Flushing,"(40.74896468,-73.82829549)",Upper West Side,"(40.78433058,-73.98117689)",6
1,17,Midtown,"(40.76746151,-73.99083044)",Flushing,"(40.74896468,-73.82829549)",133
1,17,Astoria-Long Island City,"(40.76550695,-73.92570641)",Flushing,"(40.74896468,-73.82829549)",59
1,17,Upper East Side,"(40.77295092,-73.95146115)",Flushing,"(40.74896468,-73.82829549)",51
1,17,Garment District,"(40.7511477,-73.98944767)",Flushing,"(40.74896468,-73.82829549)",33
1,17,Gramercy,"(40.73579403,-73.97553508)",Flushing,"(40.74896468,-73.82829549)",25
1,17,Upper West Side,"(40.78433058,-73.98117689)",Flushing,"(40.74896468,-73.82829549)",25
1,17,Murray Hill,"(40.74778835,-73.97559168)",Flushing,"(40.74896468,-73.82829549)",22
1,17,Sunny Side,"(40.74206421,-73.93470863)",Flushing,"(40.74896468,-73.82829549)",14
1,17,Soho,"(40.72641705,-74.0078944)",Flushing,"(40.74896468,-73.82829549)",13
1,18,Flushing,"(40.74896468,-73.82829549)",Midtown,"(40.76746151,-73.99083044)",31
1,18,Flushing,"(40.74896468,-73.82829549)",Jackson Heights,"(40.7584864,-73.87698447)",8
1,18,Flushing,"(40.74896468,-73.82829549)",Gramercy,"(40.73579403,-73.97553508)",7
1,18,Flushing,"(40.74896468,-73.82829549)",Upper East Side,"(40.77295092,-73.95146115)",7
1,18,Flushing,"(40.74896468,-73.82829549)",Financial District,"(40.70476716,-74.00810248)",6
1,18,Flushing,"(40.74896468,-73.82829549)",Garment District,"(40.7511477,-73.98944767)",6
1,18,Flushing,"(40.74896468,-73.82829549)",Astoria-Long Island City,"(40.76550695,-73.92570641)",5
1,18,Flushing,"(40.74896468,-73.82829549)",Chelsea,"(40.75036504,-74.00816093)",5
1,18,Flushing,"(40.74896468,-73.82829549)",Murray Hill,"(40.74778835,-73.97559168)",5
1,18,Flushing,"(40.74896468,-73.82829549)",Upper West Side,"(40.78433058,-73.98117689)",5
1,18,Midtown,"(40.76746151,-73.99083044)",Flushing,"(40.74896468,-73.82829549)",84
1,18,Murray Hill,"(40.74778835,-73.97559168)",Flushing,"(40.74896468,-73.82829549)",38
1,18,Garment District,"(40.7511477,-73.98944767)",Flushing,"(40.74896468,-73.82829549)",33
1,18,Gramercy,"(40.73579403,-73.97553508)",Flushing,"(40.74896468,-73.82829549)",29
1,18,Upper East Side,"(40.77295092,-73.95146115)",Flushing,"(40.74896468,-73.82829549)",20
1,18,Astoria-Long Island City,"(40.76550695,-73.92570641)",Flushing,"(40.74896468,-73.82829549)",14
1,18,Chelsea,"(40.75036504,-74.00816093)",Flushing,"(40.74896468,-73.82829549)",14
1,18,Upper West Side,"(40.78433058,-73.98117689)",Flushing,"(40.74896468,-73.82829549)",14
1,18,Clinton,"(40.76188604,-74.00230047)",Flushing,"(40.74896468,-73.82829549)",11
1,19,Flushing,"(40.74896468,-73.82829549)",Midtown,"(40.76746151,-73.99083044)",14
1,19,Flushing,"(40.74896468,-73.82829549)",Upper East Side,"(40.77295092,-73.95146115)",9
1,19,Flushing,"(40.74896468,-73.82829549)",Garment District,"(40.7511477,-73.98944767)",6
1,19,Flushing,"(40.74896468,-73.82829549)",Gramercy,"(40.73579403,-73.97553508)",6
1,19,Flushing,"(40.74896468,-73.82829549)",Astoria-Long Island City,"(40.76550695,-73.92570641)",5
1,19,Flushing,"(40.74896468,-73.82829549)",Jackson Heights,"(40.7584864,-73.87698447)",5
1,19,Flushing,"(40.74896468,-73.82829549)",Lower East Side,"(40.71333799,-73.98988777)",5
1,19,Flushing,"(40.74896468,-73.82829549)",Murray Hill,"(40.74778835,-73.97559168)",5
1,19,Flushing,"(40.74896468,-73.82829549)",Central Park,"(40.78342161,-73.9646069)",4
1,19,Flushing,"(40.74896468,-73.82829549)",Forest Hills,"(40.72144008,-73.85225209)",4
1,19,Midtown,"(40.76746151,-73.99083044)",Flushing,"(40.74896468,-73.82829549)",72
1,19,Upper East Side,"(40.77295092,-73.95146115)",Flushing,"(40.74896468,-73.82829549)",34
1,19,Garment District,"(40.7511477,-73.98944767)",Flushing,"(40.74896468,-73.82829549)",31
1,19,Gramercy,"(40.73579403,-73.97553508)",Flushing,"(40.74896468,-73.82829549)",22
1,19,Chelsea,"(40.75036504,-74.00816093)",Flushing,"(40.74896468,-73.82829549)",16
1,19,Astoria-Long Island City,"(40.76550695,-73.92570641)",Flushing,"(40.74896468,-73.82829549)",15
1,19,Murray Hill,"(40.74778835,-73.97559168)",Flushing,"(40.74896468,-73.82829549)",15
1,19,Clinton,"(40.76188604,-74.00230047)",Flushing,"(40.74896468,-73.82829549)",12
1,19,Soho,"(40.72641705,-74.0078944)",Flushing,"(40.74896468,-73.82829549)",11
1,2,Flushing,"(40.74896468,-73.82829549)",Jackson Heights,"(40.7584864,-73.87698447)",14
1,2,Flushing,"(40.74896468,-73.82829549)",Nkew Gardens,"(40.71663398,-73.82779688)",8
1,2,Flushing,"(40.74896468,-73.82829549)",Astoria-Long Island City,"(40.76550695,-73.92570641)",7
1,2,Flushing,"(40.74896468,-73.82829549)",Middle Village,"(40.72214162,-73.8795329)",4
1,2,Flushing,"(40.74896468,-73.82829549)",Midtown,"(40.76746151,-73.99083044)",3
1,2,Flushing,"(40.74896468,-73.82829549)",Queensboro Hill,"(40.76574174,-73.80967954)",3
1,2,Flushing,"(40.74896468,-73.82829549)",Woodhaven-Richmond Hill,"(40.69189148,-73.8345065)",3
1,2,Flushing,"(40.74896468,-73.82829549)",Woodside,"(40.75176373,-73.90184382)",3
1,2,Flushing,"(40.74896468,-73.82829549)",Forest Hills,"(40.72144008,-73.85225209)",2
1,2,Flushing,"(40.74896468,-73.82829549)",Lower East Side,"(40.71333799,-73.98988777)",2
1,2,Midtown,"(40.76746151,-73.99083044)",Flushing,"(40.74896468,-73.82829549)",59
1,2,Astoria-Long Island City,"(40.76550695,-73.92570641)",Flushing,"(40.74896468,-73.82829549)",56
1,2,Garment District,"(40.7511477,-73.98944767)",Flushing,"(40.74896468,-73.82829549)",41
1,2,Gramercy,"(40.73579403,-73.97553508)",Flushing,"(40.74896468,-73.82829549)",36
1,2,Clinton,"(40.76188604,-74.00230047)",Flushing,"(40.74896468,-73.82829549)",33
1,2,East Village,"(40.72586403,-73.98164047)",Flushing,"(40.74896468,-73.82829549)",33
1,2,Chelsea,"(40.75036504,-74.00816093)",Flushing,"(40.74896468,-73.82829549)",30
1,2,Greenwich Village,"(40.73177447,-73.99867813)",Flushing,"(40.74896468,-73.82829549)",28
1,2,Lower East Side,"(40.71333799,-73.98988777)",Flushing,"(40.74896468,-73.82829549)",28
1,20,Flushing,"(40.74896468,-73.82829549)",Midtown,"(40.76746151,-73.99083044)",18
